"image","xmin","ymin","xmax","ymax","label"
"Drone_001.mp4#t=46.6",2040.4135079255686,431.71875,2127.7463818056513,646.1305147058823,"people"
"Drone_001.mp4#t=46.666667",2024.5348035837355,429.0716911764705,2119.807029634735,643.4834558823528,"people"
"Drone_001.mp4#t=46.733333",2011.3025499655412,429.07169117647055,2111.8676774638184,656.71875,"people"
"Drone_001.mp4#t=46.8",2006.0096485182635,437.0128676470588,2109.221226740179,643.4834558823529,"people"
"Drone_001.mp4#t=46.866667",2003.3631977946245,434.3658088235294,2109.221226740179,643.4834558823529,"people"
"Drone_001.mp4#t=46.933333",2000.7167470709855,429.07169117647055,2098.635423845624,648.7775735294117,"people"
"Drone_001.mp4#t=47",1992.777394900069,429.07169117647055,2077.463818056513,648.7775735294117,"people"
"Drone_001.mp4#t=47.066667",1992.777394900069,429.07169117647055,2077.463818056513,635.5422794117646,"people"
"Drone_001.mp4#t=47.133333",1979.5451412818747,434.3658088235294,2061.5851137146797,646.1305147058823,"people"
"Drone_001.mp4#t=47.2",1966.3128876636804,431.71875,2056.2922122674017,651.4246323529412,"people"
"Drone_001.mp4#t=47.266667",1958.3735354927637,426.42463235294116,2053.645761543763,643.4834558823529,"people"
"Drone_001.mp4#t=47.333333",1950.434183321847,437.0128676470588,2058.938662991041,651.4246323529411,"people"
"Drone_001.mp4#t=47.4",1937.2019297036527,437.0128676470588,2048.352860096485,638.189338235294,"people"
"Drone_001.mp4#t=47.466667",1931.909028256375,429.07169117647055,2035.120606478291,656.71875,"people"
"Drone_001.mp4#t=47.533333",1942.4948311509306,434.3658088235294,2019.2419021364578,643.4834558823529,"people"
"Drone_001.mp4#t=47.6",1929.2625775327363,434.3658088235294,2024.5348035837355,648.7775735294117,"people"
"Drone_001.mp4#t=47.666667",1913.383873190903,423.77757352941177,2008.6560992419022,646.1305147058823,"people"
"Drone_001.mp4#t=47.733333",1902.7980702963475,423.77757352941177,2011.3025499655412,651.4246323529412,"people"
"Drone_001.mp4#t=47.8",1900.1516195727086,431.4705882352941,2008.6560992419022,643.4834558823528,"people"
"Drone_001.mp4#t=47.866667",1900.1516195727086,434.3658088235294,1992.777394900069,643.4834558823529,"people"
"Drone_001.mp4#t=47.933333",1900.1516195727086,431.71875,1984.8380427291524,640.8363970588235,"people"
"Drone_001.mp4#t=48",1894.8587181254309,423.77757352941177,1982.1915920055135,640.8363970588235,"people"
"Drone_001.mp4#t=48.066667",1889.5658166781532,423.77757352941177,1958.3735354927637,635.5422794117646,"people"
"Drone_001.mp4#t=48.133333",1876.3335630599588,415.83639705882354,1961.0199862164027,640.8363970588235,"people"
"Drone_001.mp4#t=48.2",1863.1013094417644,437.0128676470588,1953.080634045486,646.1305147058823,"people"
"Drone_001.mp4#t=48.266667",1847.2226050999311,442.3069852941176,1953.080634045486,627.6011029411765,"people"
"Drone_001.mp4#t=48.333333",1833.9903514817368,431.4705882352941,1953.0806340454858,638.1893382352941,"people"
"Drone_001.mp4#t=48.4",1826.0509993108203,431.71875,1945.1412818745694,622.3069852941177,"people"
"Drone_001.mp4#t=48.466667",1826.0509993108203,431.71875,1929.2625775327363,622.3069852941177,"people"
"Drone_001.mp4#t=48.533333",1826.0509993108203,413.1893382352941,1929.2625775327363,627.6011029411765,"people"
"Drone_001.mp4#t=48.6",1831.343900758098,418.4834558823529,1916.030323914542,630.2481617647059,"people"
"Drone_001.mp4#t=48.666667",1823.4045485871814,426.42463235294116,1905.4445210199863,617.0128676470588,"people"
"Drone_001.mp4#t=48.733333",1812.818745692626,418.4834558823529,1902.7980702963475,622.3069852941176,"people"
"Drone_001.mp4#t=48.8",1804.8793935217093,426.42463235294116,1892.212267401792,619.6599264705882,"people"
"Drone_001.mp4#t=48.866667",1789.000689179876,431.4705882352941,1894.8587181254306,627.6011029411765,"people"
"Drone_001.mp4#t=48.933333",1791.647139903515,410.5422794117647,1900.1516195727086,622.3069852941176,"people"
"Drone_001.mp4#t=49",1789.000689179876,413.1893382352941,1889.565816678153,619.6599264705882,"people"
"Drone_001.mp4#t=49.066667",1786.3542384562372,402.60110294117646,1884.2729152308755,622.3069852941176,"people"
"Drone_001.mp4#t=49.133333",1778.4148862853206,389.3658088235294,1857.8084079944867,606.4246323529412,"people"
"Drone_001.mp4#t=49.2",1759.8897312198485,399.9540441176471,1847.2226050999311,603.7775735294117,"people"
"Drone_001.mp4#t=49.266667",1751.9503790489318,394.65992647058823,1855.1619572708478,601.1305147058823,"people"
"Drone_001.mp4#t=49.333333",1762.5361819434875,394.65992647058823,1855.161957270848,617.0128676470588,"people"
"Drone_001.mp4#t=49.4",1741.3645761543764,402.60110294117646,1847.2226050999311,603.7775735294117,"people"
"Drone_001.mp4#t=49.466667",1736.0716747070987,407.8952205882353,1844.5761543762924,606.4246323529412,"people"
"Drone_001.mp4#t=49.533333",1725.485871812543,378.77757352941177,1841.9297036526534,617.0128676470588,"people"
"Drone_001.mp4#t=49.6",1730.7787732598208,392.01286764705884,1823.4045485871814,603.7775735294117,"people"
"Drone_001.mp4#t=49.666667",1722.8394210889044,386.71875,1815.465196416265,606.4246323529412,"people"
"Drone_001.mp4#t=49.733333",1709.60716747071,399.9540441176471,1815.465196416265,603.7775735294117,"people"
"Drone_001.mp4#t=49.8",1712.2536181943487,389.3658088235294,1804.8793935217093,601.1305147058823,"people"
"Drone_001.mp4#t=49.866667",1696.3749138525159,399.70588235294116,1796.9400413507929,593.189338235294,"people"
"Drone_001.mp4#t=49.933333",1696.3749138525156,405.24816176470586,1794.293590627154,603.7775735294117,"people"
"Drone_001.mp4#t=50",1693.7284631288767,394.65992647058823,1786.3542384562372,593.1893382352941,"people"
"Drone_001.mp4#t=50.066667",1685.78911095796,402.60110294117646,1783.7077877325983,598.4834558823529,"people"
"Drone_001.mp4#t=50.133333",1677.8497587870436,399.9540441176471,1773.1219848380429,606.4246323529412,"people"
"Drone_001.mp4#t=50.2",1683.1426602343213,397.3069852941176,1754.5968297725708,590.5422794117646,"people"
"Drone_001.mp4#t=50.266667",1672.5568573397659,394.65992647058823,1751.950379048932,590.5422794117646,"people"
"Drone_001.mp4#t=50.333333",1661.9710544452103,405.24816176470586,1749.3039283252929,585.2481617647059,"people"
"Drone_001.mp4#t=50.4",1651.3852515506549,392.01286764705884,1749.303928325293,590.5422794117648,"people"
"Drone_001.mp4#t=50.466667",1638.1529979324605,407.6470588235294,1746.6574776016541,603.7775735294116,"people"
"Drone_001.mp4#t=50.533333",1630.2136457615438,410.2941176470587,1738.7181254307375,595.8363970588234,"people"
"Drone_001.mp4#t=50.6",1635.5065472088215,392.01286764705884,1730.7787732598208,595.8363970588235,"people"
"Drone_001.mp4#t=50.666667",1638.1529979324605,389.3658088235294,1717.5465196416267,598.4834558823529,"people"
"Drone_001.mp4#t=50.733333",1640.7994486560992,394.65992647058823,1706.960716747071,593.1893382352941,"people"
"Drone_001.mp4#t=50.8",1630.2136457615438,389.3658088235294,1704.314266023432,606.4246323529412,"people"
"Drone_001.mp4#t=50.866667",1622.2742935906272,378.77757352941177,1699.0213645761544,598.4834558823529,"people"
"Drone_001.mp4#t=50.933333",1614.3349414197107,397.3069852941176,1701.6678152997933,598.4834558823529,"people"
"Drone_001.mp4#t=51",1606.395589248794,394.65992647058823,1701.6678152997933,603.7775735294117,"people"
"Drone_001.mp4#t=51.066667",1606.395589248794,397.3069852941176,1701.6678152997933,606.4246323529412,"people"
"Drone_001.mp4#t=51.133333",1593.1633356305997,392.01286764705884,1693.7284631288767,587.8952205882354,"people"
"Drone_001.mp4#t=51.2",1590.5168849069607,392.01286764705884,1677.8497587870434,606.4246323529412,"people"
"Drone_001.mp4#t=51.266667",1590.5168849069607,397.3069852941176,1669.910406616127,590.5422794117646,"people"
"Drone_001.mp4#t=51.333333",1574.6381805651276,394.65992647058823,1664.6175051688492,593.1893382352941,"people"
"Drone_001.mp4#t=51.4",1566.698828394211,392.01286764705884,1664.6175051688492,603.7775735294117,"people"
"Drone_001.mp4#t=51.466667",1553.4665747760166,405.24816176470586,1656.6781529979326,598.4834558823529,"people"
"Drone_001.mp4#t=51.533333",1550.8201240523779,397.3069852941176,1651.3852515506549,601.1305147058823,"people"
"Drone_001.mp4#t=51.6",1548.173673328739,399.9540441176471,1648.738800827016,601.1305147058823,"people"
"Drone_001.mp4#t=51.666667",1545.5272226051,399.9540441176471,1638.1529979324605,603.7775735294117,"people"
"Drone_001.mp4#t=51.733333",1545.5272226051,405.24816176470586,1635.5065472088215,603.7775735294117,"people"
"Drone_001.mp4#t=51.8",1534.9414197105446,405.24816176470586,1619.6278428669884,611.71875,"people"
"Drone_001.mp4#t=51.866667",1524.3556168159892,394.65992647058823,1614.3349414197107,609.0716911764706,"people"
"Drone_001.mp4#t=51.933333",1521.7091660923502,399.9540441176471,1611.688490696072,619.6599264705883,"people"
"Drone_001.mp4#t=52",1503.1840110268781,407.8952205882353,1603.749138525155,614.3658088235294,"people"
"Drone_001.mp4#t=52.066667",1505.830461750517,407.8952205882353,1609.042039972433,614.3658088235294,"people"
"Drone_001.mp4#t=52.133333",1497.8911095796004,413.1893382352941,1595.8097863542387,622.3069852941176,"people"
"Drone_001.mp4#t=52.2",1497.8911095796004,410.5422794117647,1582.5775327360443,609.0716911764706,"people"
"Drone_001.mp4#t=52.266667",1489.9517574086838,402.60110294117646,1571.9917298414887,619.6599264705883,"people"
"Drone_001.mp4#t=52.333333",1466.133700895934,421.1305147058823,1564.0523776705722,619.6599264705882,"people"
"Drone_001.mp4#t=52.4",1450.2549965541007,418.4834558823529,1556.1130254996556,624.9540441176471,"people"
"Drone_001.mp4#t=52.466667",1442.315644383184,421.1305147058823,1545.5272226051,632.8952205882352,"people"
"Drone_001.mp4#t=52.533333",1421.1440385940732,434.3658088235294,1545.5272226051002,627.6011029411765,"people"
"Drone_001.mp4#t=52.6",1423.790489317712,423.77757352941177,1545.5272226051,643.4834558823529,"people"
"Drone_001.mp4#t=52.666667",1418.4975878704342,429.07169117647055,1532.2949689869056,662.0128676470588,"people"
"Drone_001.mp4#t=52.733333",1399.9724328049622,426.42463235294116,1508.4769124741558,648.7775735294117,"people"
"Drone_001.mp4#t=52.8",1397.3259820813232,429.07169117647055,1489.9517574086838,651.4246323529411,"people"
"Drone_001.mp4#t=52.866667",1392.0330806340455,437.0128676470588,1479.3659545141281,646.1305147058823,"people"
"Drone_001.mp4#t=52.933333",1384.0937284631289,447.60110294117646,1471.4266023432115,651.4246323529412,"people"
"Drone_001.mp4#t=53",1365.5685733976568,442.3069852941176,1468.7801516195727,654.0716911764705,"people"
"Drone_001.mp4#t=53.066667",1357.6292212267404,458.1893382352941,1466.133700895934,664.6599264705882,"people"
"Drone_001.mp4#t=53.133333",1352.3363197794624,447.60110294117646,1455.5478980013784,659.3658088235294,"people"
"Drone_001.mp4#t=53.2",1325.871812543074,447.60110294117646,1455.5478980013786,669.9540441176471,"people"
"Drone_001.mp4#t=53.266667",1328.5182632667127,463.4834558823529,1429.0833907649896,659.3658088235294,"people"
"Drone_001.mp4#t=53.333333",1328.5182632667127,460.83639705882354,1413.2046864231565,691.1305147058823,"people"
"Drone_001.mp4#t=53.4",1299.4073053066852,471.42463235294116,1394.6795313576845,675.2481617647059,"people"
"Drone_001.mp4#t=53.466667",1288.8215024121296,484.65992647058823,1381.4472777394901,685.8363970588235,"people"
"Drone_001.mp4#t=53.533333",1262.3569951757408,476.71875,1376.1543762922122,685.8363970588235,"people"
"Drone_001.mp4#t=53.6",1251.7711922811854,487.3069852941176,1368.2150241212958,691.1305147058823,"people"
"Drone_001.mp4#t=53.666667",1230.5995864920744,479.3658088235294,1368.2150241212958,696.4246323529412,"people"
"Drone_001.mp4#t=53.733333",1230.5995864920744,489.9540441176471,1354.9827705031014,709.6599264705883,"people"
"Drone_001.mp4#t=53.8",1217.36733287388,489.9540441176471,1344.3969676085458,707.0128676470588,"people"
"Drone_001.mp4#t=53.866667",1241.18538938663,489.9540441176471,1317.9324603721573,704.3658088235294,"people"
"Drone_001.mp4#t=53.933333",1222.660234321158,497.8952205882353,1307.3466574776019,717.6011029411765,"people"
"Drone_001.mp4#t=54",1198.842177808408,500.5422794117647,1323.225361819435,733.4834558823529,"people"
"Drone_001.mp4#t=54.066667",1182.963473466575,508.4834558823529,1325.871812543074,730.8363970588235,"people"
"Drone_001.mp4#t=54.133333",1193.5492763611303,516.4246323529412,1309.9931082012406,720.2481617647059,"people"
"Drone_001.mp4#t=54.2",1185.6099241902136,511.1305147058823,1304.7002067539627,725.5422794117646,"people"
"Drone_001.mp4#t=54.266667",1196.1957270847693,516.4246323529412,1302.0537560303242,733.4834558823529,"people"
"Drone_001.mp4#t=54.333333",1177.6705720192972,500.5422794117647,1288.8215024121298,738.7775735294117,"people"
"Drone_001.mp4#t=54.4",1167.0847691247416,511.1305147058823,1272.9427980702962,736.1305147058823,"people"
"Drone_001.mp4#t=54.466667",1169.7312198483805,519.0716911764706,1275.5892487939354,741.4246323529412,"people"
"Drone_001.mp4#t=54.533333",1161.7918676774639,529.6599264705882,1270.2963473466575,744.0716911764705,"people"
"Drone_001.mp4#t=54.6",1156.4989662301862,524.3658088235294,1275.5892487939352,759.9540441176471,"people"
"Drone_001.mp4#t=54.666667",1148.5596140592695,529.6599264705882,1280.882150241213,746.71875,"people"
"Drone_001.mp4#t=54.733333",1148.5596140592695,534.9540441176471,1286.1750516884908,757.3069852941177,"people"
"Drone_001.mp4#t=54.8",1151.2060647829085,519.0716911764706,1275.5892487939354,752.0128676470588,"people"
"Drone_001.mp4#t=56.866667",931.5506547208822,497.8952205882353,1045.3480358373536,730.8363970588235,"people"
"Drone_001.mp4#t=54.866667",1167.0847691247416,532.3069852941177,1262.3569951757408,759.9540441176471,"people"
"Drone_001.mp4#t=54.933333",1167.0847691247416,529.6599264705882,1267.6498966230185,767.8952205882352,"people"
"Drone_001.mp4#t=55",1167.0847691247416,548.1893382352941,1267.6498966230185,759.9540441176471,"people"
"Drone_001.mp4#t=55.133333",1140.6202618883528,537.3529411764706,1270.2963473466575,759.9540441176471,"people"
"Drone_001.mp4#t=55.2",1143.2667126119918,540.2481617647059,1272.9427980702965,767.8952205882352,"people"
"Drone_001.mp4#t=55.266667",1137.973811164714,540.2481617647057,1278.2356995175742,767.6470588235293,"people"
"Drone_001.mp4#t=55.066667",1159.145416953825,537.6011029411765,1262.3569951757408,767.8952205882352,"people"
"Drone_001.mp4#t=55.333333",1127.3880082701585,532.3069852941177,1246.4782908339075,762.6011029411765,"people"
"Drone_001.mp4#t=55.4",1124.7415575465197,529.6599264705882,1241.18538938663,762.6011029411764,"people"
"Drone_001.mp4#t=55.466667",1114.1557546519643,529.6599264705882,1238.5389386629913,767.8952205882352,"people"
"Drone_001.mp4#t=55.533333",1095.630599586492,532.0588235294117,1222.6602343211578,773.189338235294,"people"
"Drone_001.mp4#t=55.6",1090.3376981392144,534.9540441176471,1212.0744314266024,757.3069852941177,"people"
"Drone_001.mp4#t=55.666667",1071.8125430737423,534.9540441176471,1209.4279807029636,757.3069852941177,"people"
"Drone_001.mp4#t=55.733333",1069.1660923501036,529.6599264705882,1204.135079255686,762.6011029411764,"people"
"Drone_001.mp4#t=55.8",1055.9338387319092,524.3658088235294,1198.8421778084082,762.6011029411765,"people"
"Drone_001.mp4#t=55.866667",1058.580289455548,508.4834558823529,1182.963473466575,757.3069852941176,"people"
"Drone_001.mp4#t=55.933333",1053.2873880082702,513.7775735294117,1169.7312198483805,752.0128676470588,"people"
"Drone_001.mp4#t=56",1045.3480358373536,500.5422794117647,1153.8525155065472,741.4246323529412,"people"
"Drone_001.mp4#t=56.066667",1021.5299793246038,521.71875,1156.4989662301862,749.3658088235294,"people"
"Drone_001.mp4#t=56.133333",1032.1157822191592,516.4246323529412,1145.9131633356305,746.71875,"people"
"Drone_001.mp4#t=56.2",1018.883528600965,505.83639705882354,1137.973811164714,749.3658088235294,"people"
"Drone_001.mp4#t=56.266667",997.7119228118539,508.4834558823529,1137.973811164714,749.3658088235294,"people"
"Drone_001.mp4#t=56.333333",987.1261199172985,511.1305147058823,1124.7415575465197,738.7775735294117,"people"
"Drone_001.mp4#t=56.4",997.7119228118539,516.4246323529412,1116.8022053756033,744.0716911764706,"people"
"Drone_001.mp4#t=56.466667",987.1261199172985,508.4834558823529,1090.3376981392144,738.7775735294117,"people"
"Drone_001.mp4#t=56.533333",968.6009648518263,519.0716911764706,1077.10544452102,738.7775735294117,"people"
"Drone_001.mp4#t=56.6",950.0758097863543,513.7775735294117,1082.3983459682977,730.8363970588234,"people"
"Drone_001.mp4#t=56.666667",942.1364576154377,505.83639705882354,1074.4589937973815,733.4834558823529,"people"
"Drone_001.mp4#t=56.733333",931.5506547208822,511.13051470588226,1069.1660923501036,736.1305147058823,"people"
"Drone_001.mp4#t=56.8",936.8435561681599,505.83639705882354,1061.226740179187,741.4246323529412,"people"
"Drone_001.mp4#t=56.933333",934.1971054445211,497.8952205882353,1032.1157822191592,722.8952205882354,"people"
"Drone_001.mp4#t=57",920.9648518263267,492.60110294117646,1016.237077877326,717.6011029411765,"people"
"Drone_001.mp4#t=57.066667",905.0861474844935,489.9540441176471,1010.9441764300483,722.8952205882354,"people"
"Drone_001.mp4#t=57.133333",889.2074431426603,492.60110294117646,1008.2977257064094,720.2481617647059,"people"
"Drone_001.mp4#t=57.2",886.5609924190214,495.24816176470586,1005.6512749827706,725.5422794117646,"people"
"Drone_001.mp4#t=57.266667",870.6822880771882,489.9540441176471,1010.9441764300483,720.2481617647059,"people"
"Drone_001.mp4#t=57.333333",865.3893866299104,495.24816176470586,989.7725706409373,712.3069852941176,"people"
"Drone_001.mp4#t=57.4",852.1571330117162,476.4705882352941,979.186767746382,714.9540441176468,"people"
"Drone_001.mp4#t=57.466667",838.9248793935218,471.42463235294116,971.2474155754653,712.3069852941176,"people"
"Drone_001.mp4#t=57.533333",828.3390764989663,476.71875,950.0758097863543,712.3069852941177,"people"
"Drone_001.mp4#t=57.6",812.4603721571331,474.07169117647055,952.7222605099931,709.6599264705882,"people"
"Drone_001.mp4#t=57.666667",809.8139214334942,482.0128676470588,942.1364576154377,707.0128676470588,"people"
"Drone_001.mp4#t=57.733333",796.5816678152999,476.71875,939.4900068917989,714.9540441176471,"people"
"Drone_001.mp4#t=57.8",785.9958649207443,471.42463235294116,936.84355616816,712.3069852941176,"people"
"Drone_001.mp4#t=57.866667",783.3494141971055,476.71875,918.3184011026879,709.6599264705883,"people"
"Drone_001.mp4#t=57.933333",783.3494141971055,479.3658088235294,897.1467953135768,707.0128676470588,"people"
"Drone_001.mp4#t=58",772.76361130255,479.3658088235294,891.8538938662991,704.3658088235294,"people"
"Drone_001.mp4#t=58.066667",764.8242591316334,474.07169117647055,889.2074431426603,712.3069852941176,"people"
"Drone_001.mp4#t=58.133333",754.2384562370779,474.07169117647055,870.6822880771882,704.3658088235294,"people"
"Drone_001.mp4#t=58.2",733.066850447967,476.71875,878.6216402481049,707.0128676470588,"people"
"Drone_001.mp4#t=58.266667",722.4810475534115,484.65992647058823,870.6822880771882,712.0588235294117,"people"
"Drone_001.mp4#t=58.333333",727.7739490006892,481.7647058823529,868.0358373535493,696.4246323529412,"people"
"Drone_001.mp4#t=58.4",714.5416953824948,479.3658088235294,849.5106822880772,709.6599264705882,"people"
"Drone_001.mp4#t=58.466667",709.2487939352171,471.42463235294116,836.2784286698829,699.0716911764705,"people"
"Drone_001.mp4#t=58.533333",680.1378359751895,466.1305147058823,817.7532736044108,707.0128676470588,"people"
"Drone_001.mp4#t=58.6",688.0771881461062,476.71875,801.8745692625776,704.3658088235294,"people"
"Drone_001.mp4#t=58.666667",664.2591316333563,484.65992647058823,796.5816678152999,709.6599264705883,"people"
"Drone_001.mp4#t=58.733333",648.3804272915231,479.3658088235294,793.935217091661,696.4246323529412,"people"
"Drone_001.mp4#t=58.8",645.7339765678843,482.0128676470588,788.6423156443832,699.0716911764705,"people"
"Drone_001.mp4#t=58.866667",632.5017229496899,471.42463235294116,788.6423156443832,704.3658088235294,"people"
"Drone_001.mp4#t=58.933333",619.2694693314955,466.1305147058823,767.4707098552723,699.0716911764705,"people"
"Drone_001.mp4#t=59",613.9765678842178,471.42463235294116,743.6526533425224,709.6599264705882,"people"
"Drone_001.mp4#t=59.066667",606.0372157133012,468.77757352941177,730.420399724328,699.0716911764706,"people"
"Drone_001.mp4#t=59.133333",598.0978635423846,476.71875,719.8345968297726,693.7775735294117,"people"
"Drone_001.mp4#t=59.2",590.158511371468,474.07169117647055,709.2487939352171,699.0716911764705,"people"
"Drone_001.mp4#t=59.266667",579.5727084769125,487.3069852941176,703.9558924879393,701.71875,"people"
"Drone_001.mp4#t=59.333333",561.0475534114404,479.3658088235294,698.6629910406616,701.71875,"people"
"Drone_001.mp4#t=59.4",563.6940041350792,482.0128676470588,698.6629910406616,699.0716911764705,"people"
"Drone_001.mp4#t=59.466667",550.461750516885,482.0128676470588,674.8449345279118,707.0128676470588,"people"
"Drone_001.mp4#t=59.533333",534.5830461750518,482.0128676470588,661.6126809097175,712.3069852941176,"people"
"Drone_001.mp4#t=59.6",526.6436940041351,468.77757352941177,640.4410751206065,709.6599264705883,"people"
"Drone_001.mp4#t=59.666667",516.0578911095796,468.77757352941177,637.7946243969676,696.4246323529412,"people"
"Drone_001.mp4#t=59.733333",502.8256374913853,471.42463235294116,637.7946243969677,712.3069852941176,"people"
"Drone_001.mp4#t=59.8",479.0075809786355,482.0128676470588,632.5017229496899,717.6011029411765,"people"
"Drone_001.mp4#t=59.866667",486.9469331495521,482.0128676470588,627.2088215024122,704.3658088235294,"people"
"Drone_001.mp4#t=59.933333",486.9469331495521,479.3658088235294,624.5623707787734,701.71875,"people"
"Drone_001.mp4#t=60",473.7146795313577,463.4834558823529,600.7443142660235,696.4246323529412,"people"
"Drone_001.mp4#t=60.066667",465.7753273604411,468.77757352941177,574.2798070296348,691.1305147058823,"people"
"Drone_001.mp4#t=60.133333",463.12887663680226,468.77757352941177,566.3404548587182,704.3658088235294,"people"
"Drone_001.mp4#t=60.2",439.3108201240524,466.1305147058823,550.4617505168849,699.0716911764705,"people"
"Drone_001.mp4#t=60.266667",428.7250172294969,471.42463235294116,555.7546519641627,704.3658088235294,"people"
"Drone_001.mp4#t=60.333333",420.7856650585803,487.3069852941176,563.6940041350792,701.71875,"people"
"Drone_001.mp4#t=60.4",404.9069607167471,474.07169117647055,561.0475534114404,701.71875,"people"
"Drone_001.mp4#t=60.466667",391.67470709855274,463.4834558823529,547.815299793246,701.71875,"people"
"Drone_001.mp4#t=60.533333",386.381805651275,463.4834558823529,523.9972432804963,709.6599264705882,"people"
"Drone_001.mp4#t=60.6",383.73535492763614,466.1305147058823,516.0578911095796,704.3658088235294,"people"
"Drone_001.mp4#t=60.666667",370.5031013094418,460.83639705882354,479.0075809786355,707.0128676470588,"people"
"Drone_001.mp4#t=60.733333",354.62439696760856,474.07169117647055,479.0075809786355,701.71875,"people"
"Drone_001.mp4#t=60.8",344.0385940730531,468.77757352941177,476.3611302549966,701.71875,"people"
"Drone_001.mp4#t=60.866667",325.513439007581,484.65992647058823,471.0682288077188,707.0128676470588,"people"
"Drone_001.mp4#t=60.933333",314.9276361130255,471.42463235294116,481.6540317022743,699.0716911764705,"people"
"Drone_001.mp4#t=61",314.9276361130255,484.65992647058823,457.8359751895245,699.0716911764706,"people"
"Drone_001.mp4#t=61.066667",291.1095796002757,474.07169117647055,447.25017229496905,704.3658088235294,"people"
"Drone_001.mp4#t=61.133333",296.4024810475534,479.3658088235294,428.72501722949687,707.0128676470588,"people"
"Drone_001.mp4#t=61.2",288.4631288766368,482.0128676470588,420.7856650585803,704.3658088235294,"people"
"Drone_001.mp4#t=61.266667",277.87732598208135,476.71875,402.26050999310826,699.0716911764706,"people"
"Drone_001.mp4#t=61.333333",261.99862164024813,476.71875,412.8463128876637,712.3069852941177,"people"
"Drone_001.mp4#t=61.4",230.24121295658168,479.3658088235294,407.55341144038596,717.6011029411765,"people"
"Drone_001.mp4#t=61.466667",232.88766368022056,489.9540441176471,402.26050999310826,720.2481617647059,"people"
"Drone_001.mp4#t=61.533333",232.88766368022056,479.3658088235294,386.38180565127504,741.4246323529412,"people"
"Drone_001.mp4#t=61.6",230.24121295658168,484.65992647058823,365.210199862164,714.9540441176471,"people"
"Drone_001.mp4#t=61.666667",209.06960716747074,479.3658088235294,338.74569262577535,741.4246323529412,"people"
"Drone_001.mp4#t=61.733333",185.2515506547209,482.0128676470588,312.2811853893867,712.3069852941176,"people"
"Drone_001.mp4#t=61.8",169.37284631288767,479.3658088235294,314.9276361130255,717.6011029411765,"people"
"Drone_001.mp4#t=61.866667",174.6657477601654,492.60110294117646,317.5740868366644,733.4834558823529,"people"
"Drone_001.mp4#t=61.933333",166.7263955892488,503.1893382352941,309.63473466574777,738.7775735294117,"people"
"Drone_001.mp4#t=62",145.55478980013785,495.24816176470586,296.40248104755347,728.1893382352941,"people"
"Drone_001.mp4#t=62.066667",137.61543762922125,482.0128676470588,299.0489317711923,746.71875,"people"
"Drone_001.mp4#t=62.133333",134.9689869055824,487.3069852941176,277.87732598208135,735.8823529411765,"people"
"Drone_001.mp4#t=62.2",119.09028256374914,487.3069852941176,251.41281874569262,720.2481617647059,"people"
"Drone_001.mp4#t=62.266667",105.85802894555479,489.9540441176471,235.5341144038594,738.7775735294117,"people"
"Drone_001.mp4#t=62.333333",100.56512749827705,505.83639705882354,235.5341144038594,733.4834558823529,"people"
"Drone_001.mp4#t=62.4",71.45416953824949,487.3069852941176,235.53411440385943,752.0128676470588,"people"
"Drone_001.mp4#t=62.466667",55.57546519641627,497.8952205882353,232.88766368022056,741.4246323529412,"people"
"Drone_001.mp4#t=62.533333",52.929014472777396,495.24816176470586,230.24121295658168,744.0716911764705,"people"
"Drone_001.mp4#t=62.6",44.98966230186079,482.0128676470588,203.77670572019298,744.0716911764705,"people"
"Drone_001.mp4#t=62.666667",34.40385940730531,508.4834558823529,190.54445210199862,754.6599264705882,"people"
"Drone_001.mp4#t=62.733333",37.050310130944176,497.8952205882353,166.7263955892488,736.1305147058823,"people"
"Drone_001.mp4#t=62.8",13.232253618194349,503.1893382352941,156.14059269469334,746.71875,"people"
"Drone_001.mp4#t=62.866667",10.58580289455548,505.83639705882354,148.20124052377673,741.4246323529412,"people"
"Drone_001.mp4#t=62.933333",5.29290144727774,516.4246323529412,148.2012405237767,746.71875,"people"
"Drone_001.mp4#t=63",0,534.9540441176471,134.96898690558237,738.7775735294117,"people"
"Drone_001.mp4#t=63.066667",0,527.0128676470588,140.2618883528601,749.3658088235294,"people"
"Drone_001.mp4#t=63.133333",0,524.3658088235294,124.38318401102688,746.71875,"people"
"Drone_001.mp4#t=63.2",0,513.7775735294117,95.27222605099932,757.3069852941176,"people"
"Drone_001.mp4#t=63.266667",0,548.1893382352941,55.57546519641627,746.71875,"people"
"Drone_001.mp4#t=63.333333",0,548.1893382352941,58.22191592005514,754.6599264705883,"people"
"Drone_001.mp4#t=63.4",0,545.5422794117646,52.929014472777396,738.7775735294117,"people"
"Drone_001.mp4#t=63.466667",0,606.4246323529411,52.929014472777396,770.5422794117646,"people"
"Drone_001.mp4#t=63.533333",0,601.1305147058823,58.22191592005514,752.0128676470588,"people"
"Drone_001.mp4#t=63.6",0,609.0716911764706,63.51481736733288,759.9540441176471,"people"
"Drone_001.mp4#t=63.666667",0,648.7775735294117,29.11095796002757,733.4834558823529,"people"
"Drone_001.mp4#t=205.933333",584.8656099241903,180.24816176470588,965.9545141281876,299.3658088235294,"car"
"Drone_001.mp4#t=205.933333",534.5830461750518,47.89522058823528,830.9855272226052,127.30698529411762,"car"
"Drone_001.mp4#t=205.933333",529.290144727774,103.23529411764704,870.6822880771881,195.88235294117646,"car"
